Year,Tm,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,OWS/48,DWS/48,Shot%,Team Mar,Team MP,Team Gm,Year 3PAr,Team TS%,Tm USG,Tm TS W/O Plyr,Reb/Vers,Defense,Val/Shot,Offense,MPG + Int,RAW SPM,%Min,RAW Contrib,Tm Sum,Tm Adj,BPM,StdErr,Contrib,VORP,Reb/Vers,Val/Shot,Offense,Defense,MPG,Raw OBPM,Contrib,Tm Ortg,Tm Sum,Tm Adj,Tm DRtg,OBPM,OStdErr,Ocontrib,OVORP,DBPM,DStdErr,Dcontrib,DVORP,Sum SPM,%Min,MPG,ReMPG,BPM,Contrib,VORP,VORP-Gm,O-BPM,Ocontrib,OVORP,"OVORP
Gm",D-BPM,Dcontrib,DVORP,"DVORP
Gm",Exp BPM,"TrueTalent
BPM","Exp%
Min","TrueTalent
VORP",TrueTimeVORP,WORP,O-WORP,D-WORP,Adjusted WORP,Estimated Position,BBRef Pos,Age on Feb 1,Yrs Experience,Height,Weight,Rounded Position,Rounded Age,Playoffs
2016,POR,Meyers Leonard,23,8,213,9.9,0.508,0.469,0.141,2.6,15,8.9,8.8,0.5,1.8,10.5,15.6,0.2,0.1,0.3,0.066,-0.1,-1,-1.1,0,0.044,0.022,14,2.08,1921,8,0.275,0.552,32831,0.557,-1.54,-1.36,-0.1,0.98,0.16,-1.76,0.55,-0.98,-0.87,0.67,-1.1,3.3,-0.6,0.5,-0.9,0.2,-0.3,-0.4,0.1,-1.3,-0.7,3.5,1.8,0.5,-2.4,-0.8,2.2,-0.4,0.5,-0.3,2.4,-0.2,0,-0.5,0.6,26.6,17.8,-1.1,-0.6,0.5,0.5,-0.8,-0.4,0.5,0.5,-0.3,-0.2,0,0,-1.5,-1.4,0.31,0.2,0.3,1.4,1.4,0,0.8,4.7,4,23.93,3,85,245,5,24,Y
2016,MIA,Goran Dragic,29,7,211,13.5,0.557,0.27,0.222,2.2,7.5,5,21.9,1.2,1.1,18.8,18.7,0.2,0.3,0.5,0.117,0.8,0.8,1.7,0.2,0.047,0.07,15.2,9.85,1680,7,0.275,0.541,29009,0.539,0.72,-0.85,0.19,-1.63,0.33,-1.43,0.63,-0.9,-3.69,3.1,1.7,3.3,1,2.3,0.3,0.4,-0.7,-0.1,0.2,0,0,0.5,-2,0.5,6.2,0.5,2.2,0.3,1.4,1.2,2.4,0.7,0.9,-0.7,0.6,30.1,19.2,1.7,1,2.3,2.3,0.5,0.3,1.4,1.4,1.2,0.7,0.9,0.9,-0.1,0.5,0.58,1.4,2.1,6.2,3.7,2.5,5.7,1.2,2,29.74,7,75,190,1,30,Y
2016,DEN,Emmanuel Mudiay,19,7,211,8.2,0.422,0.287,0.277,2.5,12.4,7.5,30.3,1.9,2.3,24.4,28.5,-0.6,0.1,-0.5,-0.109,-4.4,0.4,-4.1,-0.1,-0.134,0.025,21.5,-1.94,1681,7,0.275,0.518,28781,0.536,3.36,0.67,0.08,-8.26,0.33,-3.9,0.63,-2.45,-1.55,-0.15,-4.1,3.3,-2.5,-1.3,0.9,0.2,-5.4,0.1,0.2,-4,-2.5,-1.7,-0.1,-0.4,-3,-4.5,2.2,-2.8,-1.7,0.4,2.4,0.2,0.4,-4.8,0.6,30.1,19.2,-4.1,-2.5,-1.3,-1.3,-4.5,-2.8,-1.7,-1.7,0.4,0.2,0.4,0.4,-1.8,-2.5,0.15,-0.1,-0.3,-3.5,-4.7,1.2,-0.8,1.6,1,19.91,0,77,200,2,20,N
2016,WAS,John Wall,25,6,209,20.7,0.519,0.298,0.404,3.2,7.5,5.3,43.4,3.4,4.7,21.3,28.4,0.2,0.2,0.4,0.088,1.9,0.5,2.4,0.2,0.044,0.044,22.4,-5.47,1439,6,0.275,0.546,23816,0.552,4.25,3.83,0.47,-5.23,0.55,3.39,0.73,2.46,-1.79,-0.96,2.4,3.3,1.8,3.2,1.6,0.5,-0.8,0.4,0.3,2,1.4,-2.4,-1.5,-0.3,-2.9,1.7,2.2,1.2,2.4,0.8,2.4,0.6,0.8,0.9,0.7,34.8,20.9,2.4,1.8,3.2,3.2,1.7,1.2,2.4,2.4,0.8,0.6,0.8,0.8,-1.9,-0.6,0.43,0.6,1.9,8.7,6.6,2.1,5.1,1,1,25.41,5,76,195,1,25,N
2016,LAC,J.J. Redick,31,7,209,16.9,0.665,0.458,0.292,1.1,2.3,1.8,10,0.9,0.3,11,19.3,0.6,0.1,0.7,0.157,3.9,-3.2,0.7,0.1,0.136,0.021,17.2,2.33,1680,7,0.275,0.555,29427,0.54,-3.14,-1.65,0.26,4.38,0.31,-0.1,0.62,-0.06,-1.18,0.8,0.7,3.3,0.4,1.7,-0.9,0.6,3.9,-0.2,0.2,3.5,2.2,3.5,1.3,0.6,0.6,4.1,2.2,2.5,3.6,-3.4,2.4,-2.1,-1.9,7.4,0.6,29.9,19,0.7,0.4,1.7,1.7,4.1,2.5,3.6,3.6,-3.4,-2.1,-1.9,-1.9,-1.2,-0.6,0.42,0.6,1.1,4.5,9.7,-5.2,3.1,1.3,2,31.61,9,76,190,1,32,Y
2016,MIA,Hassan Whiteside,26,7,208,26,0.648,0,0.236,8.3,31.1,20.2,2.7,1.2,10.7,18.5,21.8,0.4,0.6,1,0.232,-1.3,6.2,4.9,0.4,0.093,0.139,17.8,9.85,1680,7,0.275,0.541,29009,0.525,-4.36,4.25,0,1.62,0.3,1.81,0.62,1.12,-3.69,3.1,4.9,3.3,3,4.3,-1.7,0.3,-0.2,-0.6,0.2,-2.1,-1.3,0.5,-2,0.5,6.2,-1.6,2.2,-1,0.1,6.5,2.4,4,4.2,-8.1,0.6,29.7,18.9,4.9,3,4.3,4.3,-1.6,-1,0.1,0.1,6.5,4,4.2,4.2,-0.1,1.4,0.72,2.5,5,11.6,0.2,11.4,13.4,5,5,26.64,3,84,265,5,27,Y
2016,WAS,Bradley Beal,22,6,208,18,0.587,0.318,0.187,4.8,10.7,7.8,13.8,1.4,0.7,15.4,27.8,0.3,0.1,0.3,0.08,2.5,-2.9,-0.4,0.1,0.063,0.017,23.5,-5.47,1439,6,0.275,0.546,23816,0.535,0.48,-0.81,0.14,0.36,0.53,0.56,0.72,0.41,-1.79,-0.96,-0.4,3.3,-0.3,1.2,0.4,0.4,1.5,0,0.3,2.6,1.9,-2.4,-1.5,-0.3,-2.9,2.3,2.2,1.7,2.9,-2.7,2.4,-1.9,-1.7,5,0.7,34.7,20.8,-0.4,-0.3,1.2,1.2,2.3,1.7,2.9,2.9,-2.7,-1.9,-1.7,-1.7,-1.9,-1.5,0.3,0.2,0.5,3.1,7.8,-4.7,1.3,2.1,2,22.6,3,77,207,2,23,N
2016,ATL,Dennis Schroder,22,9,208,17.3,0.537,0.327,0.102,1.7,7.8,4.8,27.1,2.4,0,14.2,25.5,0.2,0.1,0.3,0.08,1,-2.7,-1.7,0,0.052,0.028,21.9,3.76,2160,9,0.275,0.561,37214,0.564,1.3,0.07,0.21,-2.17,-0.06,-0.86,0.48,-0.41,8.75,-0.85,-1.7,3.3,-0.8,0.1,0.3,0.4,0.4,0.3,0,1.4,0.7,4,5.5,-0.2,0.1,1.2,2.2,0.6,1.4,-2.9,2.4,-1.4,-1.3,4.2,0.5,23.1,16,-1.7,-0.8,0.1,0.1,1.2,0.6,1.4,1.4,-2.9,-1.4,-1.3,-1.3,-1.6,-1.6,0.27,0.1,0.1,0.4,3.8,-3.4,0.2,1,1,22.38,2,73,172,1,22,Y
2016,CHI,Nikola Mirotic,24,8,207,14.1,0.559,0.585,0.354,3.7,19.5,12,4.7,1.9,1,18.1,24.5,0,0.4,0.4,0.092,-0.5,-0.4,-0.9,0.1,0,0.092,20.1,1.36,1969,8,0.275,0.521,34147,0.516,-3.06,-0.03,0.04,1.33,0.1,-1.67,0.53,-0.88,-2.09,0.75,-0.9,3.3,-0.5,0.6,-1.4,0.4,0.9,0.1,0.1,0.1,0,-2.4,0.1,-0.6,4.1,-0.5,2.2,-0.3,0.6,-0.4,2.5,-0.2,0,-0.2,0.5,25.9,17.3,-0.9,-0.5,0.6,0.6,-0.5,-0.3,0.6,0.6,-0.4,-0.2,0,0,-1.7,-1.5,0.3,0.2,0.3,1.5,1.6,-0.1,0.9,3.9,4,24.97,1,82,220,4,25,N
2016,SAC,Kosta Koufos,26,8,206,16.4,0.587,0,0.07,13.5,18.6,15.9,2.9,1.4,4.4,10.6,13.1,0.4,0.1,0.5,0.122,0.3,0.9,1.1,0.2,0.096,0.026,11.7,-7.21,1919,8,0.275,0.514,32834,0.508,-2.28,1.15,-0.09,3.31,0.09,2.28,0.54,1.22,-2.91,-1.15,1.1,3.3,0.6,1.7,0.6,0.3,0.1,-0.2,0,0.7,0.4,-1.6,0.7,-0.5,-5.9,0.2,2.2,0.1,1,0.9,2.5,0.5,0.7,-0.7,0.5,25.8,17.2,1.1,0.6,1.7,1.7,0.2,0.1,1,1,0.9,0.5,0.7,0.7,-3,-1.7,0.26,0.1,0.8,4.5,2.8,1.8,2.2,5,4,26.94,7,84,265,5,27,N
2016,SAS,LaMarcus Aldridge,30,7,206,17.9,0.512,0.043,0.283,9,24.1,17.3,10.4,0.5,1.8,11.2,25,0.3,0.4,0.7,0.158,-2,1.4,-0.6,0.1,0.067,0.091,22.2,8.35,1678,7,0.275,0.556,28515,0.565,1.16,-1.36,-0.21,-2.88,0.28,-2.8,0.61,-1.72,-0.89,2.18,-0.6,3.3,-0.4,0.8,0.6,0.1,-2.5,-0.4,0.1,-2.1,-1.3,2.5,-1.4,0.9,8.4,-1.2,2.2,-0.8,0.3,0.6,2.5,0.4,0.6,-1.8,0.6,29.4,18.7,-0.6,-0.4,0.8,0.8,-1.2,-0.8,0.3,0.3,0.6,0.4,0.6,0.6,-0.4,-0.5,0.44,0.7,0.6,2.3,0.8,1.5,1.6,4.7,4,30.54,9,83,240,5,31,Y
2016,MIA,Dwyane Wade,34,7,205,22.7,0.527,0.138,0.339,2.8,7.2,5.1,26.7,2,1.9,11.3,32,0.4,0.3,0.7,0.171,3,0.7,3.7,0.3,0.097,0.074,28.4,9.85,1680,7,0.275,0.541,29009,0.544,1.71,0.58,0.17,-1.95,0.27,0.6,0.61,0.37,-3.69,3.1,3.7,3.3,2.3,3.5,0.7,0.3,0.9,0.1,0.1,2.2,1.3,0.5,-2,0.5,6.2,2.7,2.2,1.6,2.7,1,2.5,0.6,0.8,1.7,0.6,29.3,18.6,3.7,2.3,3.5,3.5,2.7,1.6,2.7,2.7,1,0.6,0.8,0.8,-0.2,1,0.66,2,3.7,9.4,7.2,2.2,10.1,1.6,2,34.04,12,76,220,2,34,Y
2016,WAS,Otto Porter,22,6,204,15.6,0.637,0.362,0.19,3.3,11.5,7.4,12,1.6,0.7,11.3,14.7,0.5,0.1,0.5,0.128,2.5,-1,1.5,0.2,0.111,0.017,13,-5.47,1439,6,0.275,0.546,23816,0.534,-0.51,-0.56,0.22,3.07,0.48,2.48,0.71,1.76,-1.79,-0.96,1.5,3.4,1.1,2.5,-0.2,0.5,2,0,0.3,2.6,1.8,-2.4,-1.5,-0.3,-2.9,2.3,2.2,1.6,2.8,-0.8,2.5,-0.5,-0.3,3.1,0.7,34,20.4,1.5,1.1,2.5,2.5,2.3,1.6,2.8,2.8,-0.8,-0.5,-0.3,-0.3,-2,-0.9,0.37,0.4,1.3,6.8,7.7,-0.9,3.6,2.6,3,22.66,2,80,198,3,23,N
2016,UTA,Gordon Hayward,25,6,202,14.1,0.518,0.286,0.377,1.6,10.5,6,12.9,1,0.9,11.8,22.9,0.2,0.3,0.6,0.137,0.2,0.1,0.2,0.1,0.057,0.08,20.2,7.46,1439,6,0.275,0.504,25243,0.501,-1.02,-1.21,0.04,0.4,0.46,-1.37,0.7,-0.96,1,1.59,0.2,3.4,0.2,1.6,-0.6,0.3,0.8,-0.2,0.2,0.6,0.4,-0.7,0.1,-0.2,10,0.4,2.2,0.3,1.5,-0.2,2.5,-0.1,0.1,0.6,0.7,33.7,20.2,0.2,0.2,1.6,1.6,0.4,0.3,1.5,1.5,-0.2,-0.1,0.1,0.1,-0.2,-0.1,0.5,1,1.1,4.2,4,0.2,3,2.8,3,25.86,5,80,226,3,26,N
2016,PHI,T.J. McConnell,23,7,202,14.7,0.488,0.225,0,3.1,15,8.9,42.6,2.5,1.8,29.8,12.3,0.1,0.1,0.2,0.053,-1.2,-0.5,-1.7,0,0.027,0.027,8.6,-12.3,1680,7,0.275,0.498,28092,0.498,6.23,1.15,0.48,-7.27,0.23,0.34,0.6,0.21,-4.58,-2.04,-1.7,3.4,-1,0.2,1.8,0.5,-2.9,0.3,0.1,-0.2,-0.1,-8.1,-2.2,-1.5,-5.5,-1.8,2.2,-1.1,0,0.1,2.5,0,0.2,-1.8,0.6,28.9,18.4,-1.7,-1,0.2,0.2,-1.8,-1.1,0,0,0.1,0,0.2,0.2,-3.4,-2.9,0.09,-0.1,0,0.5,-0.1,0.6,0.1,1,1,23.86,0,74,200,1,24,N
2016,UTA,Rudy Gobert,23,6,201,16,0.481,0,0.513,12,29.9,20.9,7,0.8,9.5,21.4,13.7,0,0.6,0.7,0.16,-3.5,8,4.5,0.3,0.008,0.152,10.8,7.46,1439,6,0.275,0.504,25243,0.506,-0.32,3.11,-0.23,-0.36,0.45,2.89,0.7,2.02,1,1.59,4.5,3.4,3.1,4.5,0.3,0.1,-3,-0.7,0.2,-3.1,-2.1,-0.7,0.1,-0.2,10,-3.3,2.2,-2.3,-1.1,7.7,2.5,5.4,5.6,-11,0.7,33.5,20.1,4.5,3.1,4.5,4.5,-3.3,-2.3,-1.1,-1.1,7.7,5.4,5.6,5.6,-0.2,1.2,0.69,2.2,4.4,12.2,-2.9,15.1,12,5,5,23.6,2,85,245,5,24,N
2016,PHI,Hollis Thompson,24,7,201,7.1,0.468,0.571,0.196,3.7,14,8.7,11.4,0.5,0.4,15.3,15.6,-0.1,0,-0.1,-0.02,-1.5,-2.3,-3.8,-0.1,-0.022,0.002,13.2,-12.3,1680,7,0.275,0.498,28092,0.501,-0.45,-2.1,0,0.56,0.22,-1.78,0.6,-1.06,-4.58,-2.04,-3.8,3.4,-2.3,-1.1,-0.3,0.3,-0.4,-0.3,0.1,-0.5,-0.3,-8.1,-2.2,-1.5,-5.5,-2.1,2.2,-1.2,-0.2,-1.7,2.5,-1,-0.9,-0.3,0.6,28.7,18.3,-3.8,-2.3,-1.1,-1.1,-2.1,-1.2,-0.2,-0.2,-1.7,-1,-0.9,-0.9,-3.5,-3.6,0,0,0,-2.9,-0.6,-2.3,0,2.8,2,24.83,2,80,206,3,25,N
2016,TOR,Jonas Valanciunas,23,7,198,22.7,0.653,0,0.47,10.3,29.1,19.8,2.9,0.8,2.1,12.1,19.8,0.7,0.3,1,0.251,1.3,-0.1,1.2,0.2,0.174,0.077,17.4,4.54,1679,7,0.275,0.523,28571,0.505,-3.68,-0.82,0.05,3.72,0.19,-0.59,0.59,-0.35,-3.26,1.74,1.2,3.4,0.7,1.9,-1.1,0.4,1.8,-0.3,0.1,0.9,0.6,0.2,-0.8,0.2,3.9,1.1,2.3,0.7,1.7,0,2.5,0,0.2,1.1,0.6,28.3,18,1.2,0.7,1.9,1.9,1.1,0.7,1.7,1.7,0,0,0.2,0.2,-1.1,-0.4,0.45,0.7,1.4,5,4.5,0.5,3.8,5,5,23.74,3,84,255,5,24,Y
2016,CHO,Nicolas Batum,27,6,197,15.1,0.519,0.444,0.333,4.8,18.5,11.4,19.8,2,1.3,19.9,20.5,0.1,0.2,0.3,0.075,1.5,0.9,2.5,0.2,0.025,0.05,16.4,4.66,1439,6,0.275,0.539,25373,0.542,2.67,0.26,0.13,-2.12,0.4,1.22,0.69,0.83,-0.69,1.26,2.5,3.4,1.7,3.1,0.7,0.4,-1.2,0.1,0.2,0.2,0.2,3.5,2.3,0.4,-2.7,0.6,2.3,0.4,1.6,1.9,2.5,1.3,1.5,-1.3,0.7,32.8,19.7,2.5,1.7,3.1,3.1,0.6,0.4,1.6,1.6,1.9,1.3,1.5,1.5,-0.7,0.3,0.55,1.2,2.4,8.3,4.2,4,6.6,2.7,2,27.13,7,80,200,3,27,Y
2016,PHO,Tyson Chandler,33,7,196,13.9,0.557,0.03,0.758,11.4,29.5,20.2,2.9,1.4,1.6,17,11.1,0.3,0.3,0.6,0.138,-2.3,2.7,0.4,0.1,0.069,0.069,9.2,1.64,1679,7,0.275,0.513,28660,0.51,-3.55,-0.33,-0.14,2.65,0.17,-1.07,0.58,-0.62,-5.36,1.47,0.4,3.4,0.2,1.4,-0.8,0.2,-1.1,-0.1,0.1,-1.8,-1,-1.9,-1.8,-0.1,1.9,-1.9,2.3,-1.1,-0.1,2.3,2.5,1.3,1.5,-4.2,0.6,28,17.8,0.4,0.2,1.4,1.4,-1.9,-1.1,-0.1,-0.1,2.3,1.3,1.5,1.5,-1.5,-0.9,0.37,0.4,0.9,3.8,-0.3,4.1,2.4,5,5,33.33,14,85,240,5,33,N
2016,MIA,Justise Winslow,19,7,196,8.8,0.514,0.261,0.13,4.1,14.6,9.6,7,1,0.4,15.6,13.6,0,0.3,0.3,0.081,-1.2,2,0.9,0.1,0.004,0.077,11.5,9.85,1680,7,0.275,0.541,29009,0.543,-1.77,-1.48,-0.16,0.83,0.17,-2.25,0.58,-1.31,-3.69,3.1,0.9,3.4,0.5,1.7,-0.7,0.2,-1.5,-0.2,0.1,-2,-1.2,0.5,-2,0.5,6.2,-1.5,2.3,-0.9,0.1,2.4,2.5,1.4,1.6,-3.9,0.6,28,17.8,0.9,0.5,1.7,1.7,-1.5,-0.9,0.1,0.1,2.4,1.4,1.6,1.6,-0.4,0,0.51,1,1.5,4.5,0.3,4.2,3.9,3,3,19.85,0,79,225,3,20,Y
2016,NYK,Langston Galloway,24,7,195,19.3,0.647,0.481,0.426,3.7,15.8,9.6,11.5,1.8,0.4,4.5,14.6,0.7,0.2,0.9,0.225,4.2,0,4.1,0.3,0.174,0.051,13.9,-3.37,1681,7,0.275,0.508,29296,0.494,-0.33,-0.47,0.35,5.55,0.15,4.91,0.58,2.85,-0.18,-0.77,4.1,3.4,2.4,3.6,-0.3,0.7,4.6,0.1,0.1,5.2,3,0.9,2.5,-0.3,-1.1,4.9,2.3,2.8,3.8,-0.7,2.5,-0.4,-0.3,5.6,0.6,27.9,17.7,4.1,2.4,3.6,3.6,4.9,2.8,3.8,3.8,-0.7,-0.4,-0.3,-0.3,-2.3,-0.3,0.46,0.8,2.8,9.6,10.3,-0.7,7.6,1.7,1,24.15,1,74,200,2,24,N
2016,SAS,Danny Green,28,7,195,7.5,0.391,0.593,0.148,3.8,12.5,8.6,10.6,1.8,2.3,16.1,15.6,-0.2,0.4,0.1,0.036,-3.1,3.3,0.2,0.1,-0.056,0.092,13.1,8.35,1678,7,0.275,0.556,28515,0.572,-0.51,0.54,-0.3,-2.15,0.15,-1.97,0.58,-1.14,-0.89,2.18,0.2,3.4,0.1,1.3,-0.2,0,-3.2,0,0.1,-3.2,-1.9,2.5,-1.4,0.9,8.4,-2.3,2.3,-1.4,-0.4,2.5,2.5,1.5,1.7,-4.9,0.6,27.9,17.7,0.2,0.1,1.3,1.3,-2.3,-1.4,-0.4,-0.4,2.5,1.5,1.7,1.7,-0.6,-0.3,0.46,0.8,1,3.5,-1,4.5,2.7,2.6,2,28.61,6,78,215,3,29,Y
2016,DEN,Kenneth Faried,26,7,194,22,0.606,0,0.362,13.2,24.7,19,7.6,0.8,2.5,13,20.4,0.5,0.2,0.7,0.171,1.6,0.3,1.8,0.2,0.123,0.048,17.7,-1.94,1681,7,0.275,0.518,28781,0.506,0.56,-0.61,0.03,1.88,0.14,1.97,0.58,1.14,-1.55,-0.15,1.8,3.4,1,2.2,1.1,0.3,0.8,-0.3,0.1,1.9,1.1,-1.7,-0.1,-0.4,-3,1.5,2.3,0.9,1.9,0.3,2.5,0.2,0.3,1.3,0.6,27.7,17.6,1.8,1,2.2,2.2,1.5,0.9,1.9,1.9,0.3,0.2,0.3,0.3,-2.1,-0.9,0.38,0.4,1.4,5.9,5.1,0.9,3.9,4,4,26.2,4,80,228,4,26,N
2016,LAC,Chris Paul,30,6,194,19.6,0.552,0.289,0.408,0.6,11.6,6.5,37.1,2.2,0,16.7,24.6,0.4,0.2,0.6,0.144,2.8,-1.1,1.7,0.2,0.097,0.047,20.5,2.33,1680,7,0.275,0.555,29427,0.556,3.58,-0.18,0.41,-2.88,0.36,0.88,0.58,0.51,-1.18,0.8,1.7,3.4,1,2.1,0.7,0.5,0.7,0.3,0.2,2.3,1.4,3.5,1.3,0.6,0.6,2.9,2.3,1.7,2.7,-1.2,2.5,-0.7,-0.5,4.1,0.6,32.3,19.4,1.7,1,2.1,2.5,2.9,1.7,2.7,3.1,-1.2,-0.7,-0.5,-0.6,-1.1,-0.3,0.47,0.8,1.7,5.7,7.2,-1.5,4.7,1,1,30.74,10,72,175,1,31,Y
2016,MIA,Luol Deng,30,7,194,11.4,0.486,0.349,0.175,5.4,10.4,8,5.7,1.1,1.2,8.1,17.7,0.1,0.3,0.4,0.091,-0.1,1,0.9,0.1,0.021,0.07,16.3,9.85,1680,7,0.275,0.541,29009,0.548,-2.03,-0.92,-0.22,0.63,0.14,-2.19,0.58,-1.26,-3.69,3.1,0.9,3.4,0.5,1.7,-0.3,0.1,-0.7,-0.2,0.1,-0.9,-0.5,0.5,-2,0.5,6.2,-0.4,2.3,-0.2,0.7,1.3,2.5,0.8,0.9,-1.8,0.6,27.7,17.6,0.9,0.5,1.7,1.7,-0.4,-0.2,0.7,0.7,1.3,0.8,0.9,0.9,-0.4,0,0.51,1,1.5,4.5,2,2.5,4,3.3,3,30.8,11,81,220,3,31,Y
2016,PHI,Nerlens Noel,21,6,194,13.4,0.442,0,0.197,10.3,22.6,16.3,8.6,2.6,4.1,18.7,22.9,-0.3,0.2,-0.1,-0.027,-4.6,1.8,-2.8,0,-0.075,0.048,18.6,-12.3,1680,7,0.275,0.498,28092,0.506,0.4,2.5,-0.28,-4.03,0.36,-0.76,0.58,-0.44,-4.58,-2.04,-2.8,3.4,-1.6,-0.5,0.7,0,-4.7,0.2,0.2,-3.6,-2.1,-8.1,-2.2,-1.5,-5.5,-5.1,2.3,-3,-2,2.3,2.5,1.3,1.5,-7.5,0.6,32.3,19.4,-2.8,-1.6,-0.5,-0.5,-5.1,-3,-2,-2.3,2.3,1.3,1.5,1.8,-3.2,-3.1,0.06,-0.1,0,-1.2,-5.3,4.1,-0.1,4.6,4,21.81,1,83,228,5,22,N
2016,PHO,Markieff Morris,26,7,194,10,0.416,0.207,0.162,5.8,14.9,10.2,8.8,1.2,1.7,10.5,28.2,-0.3,0.2,-0.1,-0.026,-4.4,-0.1,-4.5,-0.1,-0.075,0.049,25.2,1.64,1679,7,0.275,0.513,28660,0.533,-0.69,-0.53,-0.32,-4.9,0.14,-5.98,0.58,-3.46,-5.36,1.47,-4.5,3.4,-2.6,-1.5,0,0,-3.8,-0.2,0.1,-3.9,-2.3,-1.9,-1.8,-0.1,1.9,-4,2.3,-2.3,-1.4,-0.5,2.5,-0.3,-0.1,-3.6,0.6,27.7,17.6,-4.5,-2.6,-1.5,-1.5,-4,-2.3,-1.4,-1.4,-0.5,-0.3,-0.1,-0.1,-1.6,-2.5,0.15,-0.1,-0.4,-3.9,-3.6,-0.3,-1,4,4,26.42,4,82,245,4,26,N
2016,SAS,Tim Duncan,39,7,193,17.5,0.595,0.019,0.519,8.3,28.3,19.3,15.2,0.8,2.3,21,18.6,0.3,0.4,0.8,0.195,-0.8,4.1,3.3,0.3,0.085,0.11,14.7,8.35,1678,7,0.275,0.556,28515,0.552,3.14,-0.72,0.06,-1.46,0.13,1.09,0.58,0.63,-0.89,2.18,3.3,3.4,1.9,3,0.9,0.3,-1.9,-0.3,0.1,-1,-0.6,2.5,-1.4,0.9,8.4,-0.1,2.3,-0.1,0.9,3.4,2.5,1.9,2.1,-3.5,0.6,27.6,17.5,3.3,1.9,3,3,-0.1,-0.1,0.9,0.9,3.4,1.9,2.1,2.1,-0.6,0.6,0.59,1.5,3.1,8.2,2.5,5.7,8.4,4.9,5,39.77,18,83,250,5,40,Y
2016,MIN,Andrew Wiggins,20,6,193,14,0.479,0.15,0.364,6.5,6.5,6.5,10,0.8,1.2,10.8,31.6,-0.1,0.2,0.1,0.032,-1.7,-1.8,-3.5,-0.1,-0.021,0.053,28.2,3.97,1466,6,0.275,0.53,25298,0.544,-0.36,-1.3,-0.21,-4.2,0.35,-5.51,0.66,-3.63,-5.34,2.02,-3.5,3.4,-2.3,-1,0.7,0.1,-2.5,-0.3,0.2,-1.8,-1.2,-1.2,-2.9,0.3,4.6,-1.6,2.3,-1,0.1,-1.9,2.5,-1.3,-1.1,0.4,0.7,32.2,19.3,-3.5,-2.3,-1,-1,-1.6,-1,0.1,0.1,-1.9,-1.3,-1.1,-1.1,-0.9,-1.7,0.26,0.1,-0.4,-2.6,0.3,-2.9,-1.1,2.6,2,20.94,1,80,199,3,21,N
2016,SAC,Omri Casspi,27,8,192,15.7,0.613,0.302,0.286,4.3,23,13.1,8,2.2,0,16.5,18.1,0.3,0.1,0.4,0.089,0.5,-0.8,-0.3,0.1,0.07,0.02,15.1,-7.21,1919,8,0.275,0.514,32834,0.504,-1.54,-0.18,0.15,2.61,-0.06,0.83,0.5,0.42,-2.91,-1.15,-0.3,3.4,-0.2,0.8,-1,0.5,1.2,0.3,0,0.9,0.5,-1.6,0.7,-0.5,-5.9,0.4,2.3,0.2,1,-0.7,2.5,-0.3,-0.2,1.1,0.5,24,16,-0.3,-0.2,0.8,0.8,0.4,0.2,1,1,-0.7,-0.3,-0.2,-0.2,-3.2,-2.3,0.17,-0.1,0.3,2.3,2.8,-0.5,0.8,3.7,3,27.61,6,81,225,4,28,N
2016,PHI,Nik Stauskas,22,6,192,11.3,0.493,0.671,0.192,0.5,14,7.1,14.6,1.3,0.4,12.2,20.5,0,0,0,0.009,0.6,-2.8,-2.2,0,0.005,0.005,18,-12.3,1680,7,0.275,0.498,28092,0.498,-0.67,-1.1,0.14,1.26,0.34,-0.17,0.57,-0.1,-4.58,-2.04,-2.2,3.4,-1.3,-0.1,-0.9,0.4,1.9,-0.1,0.2,1.6,0.9,-8.1,-2.2,-1.5,-5.5,0,2.3,0,1,-2.2,2.5,-1.3,-1.1,2.3,0.6,32,19.2,-2.2,-1.3,-0.1,-0.1,0,0,1,1.2,-2.2,-1.3,-1.1,-1.3,-3.3,-2.9,0.08,-0.1,0,-0.3,2.7,-3,0,2.2,2,22.32,1,78,205,2,22,N
2016,CHO,Marvin Williams,29,6,191,16.7,0.594,0.491,0.091,4.9,26.2,15.1,9.7,0.3,2.2,9.5,14.8,0.4,0.1,0.5,0.132,2.6,0.2,2.8,0.2,0.104,0.028,13.4,4.66,1439,6,0.275,0.539,25373,0.533,-0.6,-1.4,0.14,3.26,0.32,1.59,0.66,1.05,-0.69,1.26,2.8,3.4,1.9,3.2,-0.8,0.5,2,-0.5,0.2,1.3,0.9,3.5,2.3,0.4,-2.7,1.7,2.3,1.1,2.2,1.2,2.5,0.8,1,0.5,0.7,31.8,19.1,2.8,1.9,3.2,3.2,1.7,1.1,2.2,2.2,1.2,0.8,1,1,-0.8,0.3,0.55,1.2,2.7,8.7,6,2.7,7.2,4,4,29.62,10,81,237,4,30,Y
